time;gFx;gFy;gFz;TgF
10,840729;-0,3158;0,1951;0,9780;1,046
10,842979;-0,3085;0,2071;0,9902;1,058
10,847232;-0,2931;0,2110;0,9748;1,040
10,848200;-0,3117;0,2002;0,9277;0,999
10,851996;-0,3151;0,1988;0,8834;0,959
10,855137;-0,2965;0,2059;0,8514;0,925
10,857320;-0,2858;0,2034;0,8516;0,921
10,857897;-0,2403;0,2325;0,9123;0,972
10,861549;-0,2083;0,2640;1,0090;1,064
10,863886;-0,2149;0,2677;1,0433;1,098
10,865167;-0,2467;0,2672;0,9946;1,059
10,868670;-0,2689;0,2655;0,9152;0,990
10,872607;-0,2733;0,2589;0,8912;0,967
10,873126;-0,2760;0,2626;0,8837;0,962
10,875895;-0,2498;0,2856;0,8807;0,959
10,880593;-0,2572;0,2975;0,9308;1,010
10,881087;-0,3305;0,2856;0,9330;1,030
10,884152;-0,3325;0,2870;0,8675;0,972
10,890050;-0,3173;0,2819;0,8653;0,964
10,895067;-0,3173;0,2709;0,9142;1,005
10,895428;-0,3180;0,2616;0,9435;1,029
10,895721;-0,3425;0,2477;0,9511;1,041
10,896002;-0,4075;0,2291;0,9335;1,044
10,900459;-0,4280;0,2083;0,8724;0,994
10,900995;-0,4439;0,1929;0,8582;0,985
10,908984;-0,4776;0,1768;0,8546;0,995
10,909812;-0,5080;0,1697;0,8384;0,995
10,910250;-0,4877;0,1692;0,8306;0,978
10,911837;-0,4229;0,1712;0,8612;0,975
10,914012;-0,3398;0,1892;0,9577;1,034
10,916002;-0,3144;0,2044;1,0438;1,109
10,917764;-0,3713;0,2083;1,0379;1,122
10,921356;-0,4368;0,1927;0,9589;1,071
10,923192;-0,4503;0,1917;0,8695;0,998
10,925529;-0,4398;0,1807;0,8663;0,988
10,927693;-0,5026;0,1624;0,8724;1,020
10,932020;-0,4561;0,1511;0,8355;0,964
10,933951;-0,4070;0,1526;0,8702;0,973
10,937395;-0,3965;0,1509;0,9479;1,039
10,938220;-0,3515;0,1602;1,0220;1,093
10,941755;-0,3430;0,1646;1,0083;1,078
10,943718;-0,3486;0,1523;0,9118;0,988
10,946323;-0,3369;0,1484;0,8521;0,928
10,948525;-0,4219;0,1406;0,8460;0,956
10,954535;-0,4126;0,1401;0,8196;0,928
10,955552;-0,3757;0,1536;0,8394;0,932
10,955894;-0,3224;0,1768;0,9076;0,979
10,959009;-0,3083;0,1907;1,0196;1,082
10,960505;-0,2603;0,1910;1,0677;1,115
10,962932;-0,3193;0,1839;1,0071;1,072
10,966077;-0,3593;0,1792;0,9325;1,015
10,970843;-0,4021;0,1677;0,8934;0,994
10,971647;-0,3677;0,1653;0,8177;0,912
10,973946;-0,3200;0,1826;0,8788;0,953
10,975697;-0,3158;0,1919;1,0007;1,067
10,978260;-0,2643;0,1980;1,0540;1,105
10,981532;-0,2674;0,1907;1,0046;1,057
10,983696;-0,3300;0,1702;0,8802;0,955
10,986907;-0,3840;0,1528;0,7565;0,862
10,987808;-0,3945;0,1526;0,7047;0,822
10,991570;-0,3840;0,1726;0,7607;0,869
10,992842;-0,2801;0,1973;0,9492;1,009
10,996331;-0,2364;0,2039;1,1628;1,204
10,997731;-0,3190;0,1890;1,1298;1,189
11,001058;-0,3818;0,1670;0,9118;1,002
11,011301;-0,4143;0,1460;0,7409;0,861
11,013166;-0,4510;0,1367;0,7253;0,865
11,013773;-0,4427;0,1589;0,8502;0,972
11,014409;-0,3909;0,1743;0,9819;1,071
11,015095;-0,3073;0,1851;1,0702;1,129
11,018299;-0,2902;0,1756;1,0792;1,131
11,018937;-0,3378;0,1399;0,9127;0,983
11,039907;-0,4065;0,1296;0,7629;0,874
11,040881;-0,4349;0,1411;0,7553;0,883
11,041169;-0,3527;0,1558;0,8470;0,931
11,041360;-0,3149;0,1443;0,9631;1,023
11,041559;-0,3320;0,1325;0,9690;1,033
11,041744;-0,2716;0,1555;0,9594;1,009
11,041920;-0,1875;0,1628;1,0325;1,062
11,042098;-0,2266;0,1523;1,0408;1,076
11,042275;-0,2454;0,1374;0,9054;0,948
11,042515;-0,2193;0,1321;0,7913;0,832
11,046118;-0,2220;0,1416;0,8023;0,844
11,047784;-0,1785;0,1665;0,8793;0,913
11,050008;-0,1073;0,1812;0,9773;1,000
11,053830;-0,1051;0,1824;0,9616;0,984
11,055316;-0,0389;0,1939;0,9184;0,939
11,058283;-0,0235;0,1941;0,9853;1,005
11,060263;-0,0523;0,1897;0,9477;0,968
11,063516;-0,0780;0,1851;0,8384;0,862
11,066719;-0,1633;0,1880;0,8245;0,861
11,067914;-0,1406;0,2198;0,9132;0,950
11,070885;-0,1340;0,2367;0,9717;1,009
11,073194;-0,1039;0,2521;0,9563;0,994
11,075970;-0,0482;0,2724;1,0125;1,050
11,077500;-0,0550;0,2838;1,0071;1,048
11,081502;-0,0738;0,2834;0,8903;0,937
11,083295;-0,0545;0,2958;0,8052;0,860
11,086091;-0,0249;0,3188;0,7817;0,845
11,087630;-0,0113;0,3313;0,8267;0,891
11,091077;0,0105;0,3662;0,9179;0,988
11,092418;0,0464;0,4019;0,9917;1,071
11,096195;0,0530;0,4080;1,0154;1,096
11,098199;0,0403;0,4022;0,9673;1,048
11,101338;-0,0350;0,3941;0,8837;0,968
11,103832;-0,0770;0,3936;0,7966;0,892
11,105812;-0,0824;0,3916;0,7807;0,877
11,108105;-0,0340;0,3951;0,8262;0,916
11,110461;0,0210;0,4046;0,9340;1,018
11,112413;0,0601;0,4078;1,0225;1,102
11,116116;0,0547;0,4237;1,0606;1,143
11,118410;-0,0115;0,4210;1,0247;1,108
11,123055;-0,0782;0,4112;0,9208;1,011
11,123789;-0,1017;0,3973;0,8472;0,941
11,128120;-0,0929;0,3953;0,8485;0,941
11,128442;-0,0655;0,3968;0,8954;0,982
11,130450;-0,0438;0,3960;0,9279;1,010
11,133415;-0,0291;0,3931;0,9303;1,010
11,140365;-0,0533;0,3704;0,9061;0,980
11,141097;-0,1200;0,3318;0,8639;0,933
11,141380;-0,1904;0,2948;0,8431;0,913
11,143110;-0,2530;0,2728;0,8719;0,948
11,146078;-0,2755;0,2680;0,9074;0,985
11,147835;-0,2801;0,2672;0,9453;1,021
11,150358;-0,2855;0,2687;0,9658;1,042
11,153488;-0,3046;0,2667;0,9294;1,014
11,155079;-0,2894;0,2714;0,8964;0,980
11,157516;-0,2867;0,2780;0,8888;0,974
11,159919;-0,2745;0,2831;0,8866;0,970
11,162387;-0,2586;0,2860;0,8832;0,964
11,166380;-0,2168;0,2948;0,9039;0,975
11,167816;-0,1750;0,3022;0,9328;0,996
11,171016;-0,1389;0,3186;0,9641;1,025
11,172624;-0,1085;0,3188;1,0042;1,059
11,175574;-0,0878;0,3122;1,0259;1,076
11,177894;-0,1195;0,3022;1,0034;1,055
11,179768;-0,1596;0,2890;0,9369;0,993
11,182310;-0,1714;0,2880;0,8951;0,956
11,187256;-0,1843;0,2929;0,8959;0,960
11,188016;-0,2102;0,2951;0,8922;0,963
11,190557;-0,2393;0,2980;0,8643;0,945
11,193412;-0,2484;0,2807;0,8240;0,905
11,194918;-0,1936;0,2975;0,8111;0,885
11,198672;-0,1125;0,3410;0,8441;0,917
11,200657;-0,0997;0,3535;0,9061;0,978
11,204690;-0,1137;0,3369;0,9790;1,042
11,205501;-0,1195;0,3186;1,0152;1,071
11,208732;-0,1318;0,2992;0,9890;1,042
11,209974;-0,1518;0,2843;0,9394;0,993
11,212392;-0,1726;0,2792;0,8934;0,952
11,216314;-0,1995;0,2809;0,8678;0,934
11,218126;-0,2090;0,2738;0,8827;0,948
11,222391;-0,2173;0,2628;0,9289;0,990
11,223173;-0,2308;0,2533;0,9631;1,022
11,226104;-0,2398;0,2391;0,9519;1,010
11,227679;-0,2427;0,2362;0,8900;0,952
11,231595;-0,2552;0,2386;0,8238;0,895
11,232435;-0,2432;0,2401;0,7937;0,864
11,235427;-0,2359;0,2552;0,8157;0,887
11,237624;-0,2393;0,2611;0,8431;0,914
11,239981;-0,2481;0,2633;0,8626;0,935
11,242890;-0,2826;0,2648;0,8648;0,948
11,246341;-0,2831;0,2689;0,8614;0,946
11,248247;-0,2885;0,2804;0,9005;0,986
11,250951;-0,3019;0,2966;0,9399;1,031
11,257130;-0,2704;0,3098;0,9785;1,061
11,257987;-0,2423;0,3181;1,0249;1,100
11,258307;-0,2652;0,2997;1,0257;1,101
11,260026;-0,2755;0,2824;0,9541;1,032
11,262598;-0,3127;0,2594;0,9127;0,999
11,265069;-0,3603;0,2457;0,9198;1,018
11,267562;-0,4043;0,2411;0,9147;1,029
11,276820;-0,4065;0,2347;0,9140;1,027
11,277470;-0,3838;0,2354;0,9250;1,029
11,277748;-0,3510;0,2462;0,9501;1,042
11,278003;-0,3332;0,2396;0,9509;1,036
11,279591;-0,3178;0,2352;0,9206;1,002
11,282147;-0,3210;0,2230;0,8617;0,946
11,285200;-0,3505;0,2061;0,8064;0,903
11,288213;-0,3469;0,2110;0,7788;0,878
11,290378;-0,3215;0,2164;0,8196;0,907
11,292333;-0,3146;0,2071;0,9057;0,981
11,296215;-0,3136;0,2193;0,9653;1,038
11,298218;-0,3361;0,2330;1,0022;1,082
11,299839;-0,3369;0,2340;1,0293;1,108
11,304220;-0,3549;0,2266;0,9746;1,062
11,304924;-0,3559;0,2232;0,8797;0,975
11,307817;-0,2960;0,2484;0,8917;0,972
11,309670;-0,2031;0,2711;1,0276;1,082
11,313321;-0,1833;0,2643;1,0579;1,106
11,315071;-0,2349;0,2552;0,9057;0,970
11,318101;-0,2809;0,2457;0,7690;0,855
11,320654;-0,2581;0,2555;0,7988;0,878
11,323153;-0,2063;0,2680;0,8959;0,958
11,324859;-0,2014;0,2677;0,9355;0,994
11,327709;-0,2305;0,2528;0,8995;0,962
11,330606;-0,1892;0,2535;0,8859;0,941
11,333164;-0,1254;0,2738;0,9526;0,999
11,335688;-0,0692;0,3066;1,0227;1,070
11,337742;-0,0966;0,2914;0,9741;1,021
11,340256;-0,1188;0,2731;0,8037;0,857
11,342392;-0,0812;0,2736;0,8247;0,873
11,345246;-0,0931;0,2650;0,9066;0,949
11,347684;-0,1054;0,2599;0,8394;0,885
11,350170;-0,0386;0,2777;0,8514;0,896
11,355428;0,0244;0,3029;1,0320;1,076
11,356226;0,0362;0,3203;1,0655;1,113
11,361028;0,0071;0,3239;0,9682;1,021
11,361346;-0,0374;0,3249;0,8296;0,892
11,366560;-0,0210;0,3335;0,8445;0,908
11,367033;0,0137;0,3516;0,9751;1,037
11,368332;-0,0139;0,3376;0,9712;1,028
11,372815;-0,0379;0,3198;0,8421;0,902
11,373555;-0,0286;0,3274;0,8150;0,879
11,375744;0,0288;0,3586;0,9753;1,040
11,377212;0,1066;0,3960;1,1090;1,182
11,379639;0,0858;0,3921;1,0543;1,128
11,383481;-0,0083;0,3469;0,8240;0,894
11,385156;-0,0748;0,3024;0,6732;0,742
11,387949;-0,0834;0,3010;0,7270;0,791
11,390476;-0,0318;0,3186;0,8634;0,921
11,392400;-0,0337;0,3256;0,8678;0,927
11,394687;-0,0313;0,3454;0,8321;0,901
11,398832;0,0433;0,4176;0,8961;0,990
11,399504;0,1339;0,4816;1,0460;1,159
11,404907;0,1858;0,5090;1,1274;1,251
11,405709;0,1215;0,5021;1,0161;1,140
11,407570;-0,0215;0,4630;0,8164;0,939
11,409823;-0,0831;0,4427;0,7311;0,859
11,412219;-0,0726;0,4449;0,8827;0,991
11,415287;-0,0117;0,4525;1,0584;1,151
11,417809;0,0369;0,4674;1,0904;1,187
11,420911;0,0726;0,4977;1,0237;1,141
11,422386;0,1053;0,5344;0,9822;1,123
11,426028;0,0792;0,5403;0,9638;1,108
11,427101;0,0063;0,5195;0,8570;1,002
11,431119;-0,0286;0,4982;0,8377;0,975
11,433138;-0,0428;0,4811;0,8592;0,986
11,435964;-0,0367;0,4789;0,8516;0,978
11,438408;-0,0521;0,4704;0,8372;0,962
11,440791;-0,0645;0,4620;0,8514;0,971
11,442321;-0,0381;0,4528;0,8350;0,951
11,444558;-0,0315;0,4400;0,8731;0,978
11,448950;0,0061;0,4400;0,9088;1,010
11,449534;0,0670;0,4611;0,9416;1,051
11,457763;0,0748;0,4603;0,9890;1,093
11,462960;0,0149;0,4359;0,9660;1,060
11,463291;-0,0440;0,4100;0,8573;0,951
11,463569;-0,0699;0,3899;0,8416;0,930
11,463820;-0,0161;0,3875;0,9438;1,020
11,469071;0,0965;0,4012;1,0460;1,124
11,469587;0,1960;0,3975;1,1122;1,197
11,469881;0,1381;0,3706;1,0345;1,108
11,474731;0,0200;0,3564;0,8624;0,933
11,475499;-0,0301;0,3523;0,8159;0,889
11,478031;-0,0616;0,3577;0,8196;0,896
11,480570;-0,1093;0,3572;0,7495;0,837
11,482944;-0,0953;0,3714;0,7524;0,844
11,484773;0,0005;0,3936;0,9123;0,994
11,487875;0,0608;0,4061;1,0667;1,143
11,490498;0,0569;0,4044;1,0205;1,099
11,493734;0,0335;0,3956;0,8780;0,964
11,495695;0,0217;0,3936;0,8269;0,916
11,497351;0,0332;0,3997;0,8722;0,960
11,500007;0,0254;0,3934;0,8846;0,968
11,505424;0,0269;0,3863;0,8426;0,927
11,506304;0,0415;0,3916;0,8702;0,955
11,508050;0,0621;0,4019;0,9580;1,041
11,511249;0,0332;0,4000;1,0020;1,079
11,513200;0,0364;0,3995;0,9770;1,056
11,515898;0,0577;0,4026;0,9470;1,031
11,517914;0,0413;0,3980;0,9431;1,024
11,521333;0,0046;0,3843;0,9367;1,012
11,522205;-0,0174;0,3848;0,9211;0,998
11,526301;-0,0249;0,3721;0,9154;0,988
11,527038;-0,0198;0,3706;0,9328;1,004
11,529337;-0,0330;0,3677;0,9255;0,996
11,532556;-0,0516;0,3572;0,9015;0,971
11,534849;-0,0792;0,3501;0,8800;0,950
11,537584;-0,1112;0,3347;0,8433;0,914
11,539756;-0,1205;0,3340;0,8277;0,901
11,542940;-0,0892;0,3523;0,8485;0,923
11,545839;-0,0523;0,3692;0,8692;0,946
11,547821;-0,0423;0,3743;0,9237;0,998
11,549476;-0,0421;0,3792;0,9470;1,021
11,553757;-0,0567;0,3716;0,9440;1,016
11,554604;-0,0528;0,3660;0,9521;1,021
11,558542;-0,0416;0,3611;0,9514;1,018
11,559621;-0,0396;0,3528;0,9401;1,005
11,561993;-0,0423;0,3467;0,9460;1,008
11,566169;-0,0213;0,3481;0,9629;1,024
11,568576;-0,0093;0,3396;0,9919;1,048
11,573804;-0,0249;0,3352;0,9758;1,032
11,579098;-0,0533;0,3369;0,9277;0,988
11,579432;-0,0858;0,3344;0,9003;0,964
11,579707;-0,0961;0,3313;0,8893;0,954
11,579965;-0,0966;0,3318;0,8871;0,952
11,586004;-0,1027;0,3278;0,8829;0,947
11,586501;-0,0990;0,3435;0,8595;0,931
11,591863;-0,0660;0,3604;0,8802;0,953
11,592492;-0,0428;0,3662;0,9318;1,002
11,592693;-0,0533;0,3577;0,9140;0,983
11,595255;-0,0543;0,3530;0,8511;0,923
11,598991;-0,0445;0,3516;0,8372;0,909
11,599367;-0,0301;0,3533;0,8702;0,940
11,603077;-0,0147;0,3560;0,8998;0,968
11,605901;-0,0267;0,3511;0,8866;0,954
11,608015;-0,0262;0,3557;0,9000;0,968
11,610564;0,0051;0,3623;0,9528;1,019
11,612624;0,0051;0,3599;0,9560;1,022
11,614857;0,0012;0,3721;0,9127;0,986
11,617093;0,0117;0,3858;0,8956;0,975
11,621496;0,0305;0,3965;0,9235;1,005
11,622268;0,0518;0,4029;0,9629;1,045
11,625946;0,0301;0,4009;0,9668;1,047
11,627546;0,0105;0,3995;0,9259;1,008
11,630879;0,0063;0,4014;0,8991;0,985
11,632328;0,0213;0,3970;0,8983;0,982
11,634862;0,0503;0,4095;0,9132;1,002
11,637255;0,0709;0,4129;0,9184;1,009
11,640390;0,0665;0,4136;0,9081;1,000
11,642818;0,0533;0,4171;0,9081;1,001
11,645032;0,0560;0,4114;0,9125;1,003
11,649305;0,0494;0,4112;0,8988;0,990
11,649714;0,0445;0,4124;0,8724;0,966
11,652539;0,0323;0,4097;0,8668;0,959
11,655719;0,0247;0,4090;0,8920;0,982
11,657892;0,0254;0,4097;0,9157;1,003
11,660350;0,0193;0,4092;0,9240;1,011
11,661971;0,0183;0,4141;0,9245;1,013
11,665263;0,0198;0,4144;0,9225;1,012
11,667841;0,0232;0,4114;0,9257;1,013
11,671833;0,0276;0,4141;0,9223;1,011
11,672661;0,0259;0,4176;0,9167;1,008
11,675060;0,0195;0,4139;0,9171;1,006
11,677990;0,0193;0,4034;0,9245;1,009
11,681564;0,0132;0,3912;0,9189;0,999
11,682000;-0,0044;0,3772;0,9149;0,990
11,685870;-0,0296;0,3736;0,9096;0,984
11,691856;-0,0401;0,3736;0,9003;0,976
11,693429;-0,0359;0,3728;0,8868;0,963
11,693907;-0,0384;0,3721;0,8866;0,962
11,704430;-0,0425;0,3736;0,8966;0,972
11,705852;-0,0428;0,3714;0,9030;0,977
11,706597;-0,0469;0,3682;0,9054;0,979
11,707180;-0,0562;0,3657;0,9052;0,978
11,707616;-0,0753;0,3648;0,9025;0,976
11,707986;-0,1066;0,3574;0,9044;0,978
11,720025;-0,1337;0,3403;0,9157;0,986
11,720995;-0,1677;0,3293;0,9215;0,993
11,721261;-0,2117;0,3137;0,9206;0,995
11,721470;-0,2391;0,3036;0,9162;0,994
11,721653;-0,2508;0,2961;0,9049;0,985
11,721837;-0,2555;0,2875;0,9010;0,980
11,724857;-0,2618;0,2887;0,9000;0,981
11,726766;-0,2599;0,2904;0,9093;0,989
11,729782;-0,2591;0,2966;0,9083;0,990
11,731813;-0,2347;0,3007;0,9296;1,005
11,734460;-0,2379;0,3056;0,9506;1,026
11,737334;-0,2628;0,3122;0,9455;1,030
11,741227;-0,2782;0,3132;0,9350;1,025
11,742425;-0,2420;0,3188;0,9541;1,035
11,744227;-0,2190;0,3149;0,9883;1,060
11,748097;-0,2552;0,3041;0,9604;1,039
11,749376;-0,2792;0,2919;0,8646;0,954
11,755089;-0,2071;0,3010;0,8771;0,950
11,755953;-0,1662;0,3080;0,9477;1,010
11,758981;-0,1777;0,2995;0,8580;0,926
11,759515;-0,0880;0,3190;0,8353;0,898
11,762606;-0,0020;0,3379;0,9523;1,010
11,765671;0,0491;0,3491;0,9651;1,027
11,767786;0,0562;0,3496;0,9203;0,986
11,771199;0,0110;0,3357;0,8438;0,908
11,772067;-0,0372;0,3342;0,8206;0,887
11,775948;-0,0235;0,3283;0,8526;0,914
11,777527;0,0565;0,3337;0,9360;0,995
11,780382;0,1733;0,3670;1,0692;1,144
11,782008;0,1941;0,3907;1,0616;1,148
11,790617;0,1870;0,4009;0,9560;1,053
11,795988;0,1657;0,3938;0,9316;1,025
11,796327;0,0934;0,3601;0,8357;0,915
11,796614;0,0418;0,3376;0,6898;0,769
11,796880;0,0892;0,3452;0,7343;0,816
11,800368;0,1677;0,3623;0,9103;0,994
11,800863;0,2410;0,3963;1,0403;1,139
11,810440;0,2936;0,4513;1,0897;1,215
11,811143;0,2862;0,4799;1,0288;1,171
11,811428;0,2601;0,4894;0,9137;1,069
11,811648;0,2041;0,4906;0,8025;0,962
11,813141;0,1508;0,5053;0,7421;0,910
11,814982;0,1237;0,5168;0,7715;0,937
11,817897;0,1144;0,5337;0,8607;1,019
11,820274;0,1090;0,5515;0,9450;1,100
11,821932;0,1026;0,5461;0,9822;1,128
11,825452;0,0968;0,5310;0,9575;1,099
11,826653;0,1041;0,4862;0,9181;1,044
11,830679;0,1046;0,4080;0,8570;0,955
11,831612;0,0926;0,3513;0,8617;0,935
11,835653;0,0968;0,3584;0,9328;1,004
11,838758;0,0652;0,3875;1,0112;1,085
11,839634;-0,0132;0,3870;1,0130;1,084
11,842091;-0,0389;0,3679;0,9748;1,043
11,844995;-0,0149;0,3662;0,9245;0,994
11,846666;-0,0215;0,3721;0,8929;0,968
11,850549;-0,0315;0,3738;0,8722;0,949
11,855169;-0,0257;0,3767;0,8998;0,976
11,855971;-0,0169;0,3748;0,9460;1,018
11,857854;-0,0051;0,3709;0,9497;1,020
11,859906;-0,0086;0,3750;0,9174;0,991
11,861995;-0,0095;0,3738;0,8917;0,967
11,864130;-0,0142;0,3714;0,8812;0,956
11,866567;-0,0110;0,3709;0,8739;0,949
11,870880;-0,0095;0,3780;0,8727;0,951
11,871833;-0,0191;0,3736;0,8932;0,968
11,875991;-0,0257;0,3694;0,9193;0,991
11,876857;-0,0235;0,3718;0,9311;1,003
11,880847;-0,0267;0,3760;0,9206;0,995
11,881922;-0,0301;0,3806;0,9017;0,979
11,884567;-0,0408;0,3714;0,8932;0,968
11,891919;-0,0457;0,3652;0,9076;0,979
11,897386;-0,0203;0,3706;0,9220;0,994
11,897741;0,0007;0,3811;0,9362;1,011
11,898015;-0,0020;0,3750;0,9396;1,012
11,898278;-0,0220;0,3704;0,9093;0,982
11,903162;-0,0325;0,3692;0,8959;0,969
11,903692;-0,0345;0,3674;0,8881;0,962
11,909515;-0,0179;0,3745;0,9159;0,990
11,910422;-0,0103;0,3736;0,9140;0,987
11,910636;-0,0198;0,3740;0,9233;0,996
11,912368;-0,0149;0,3738;0,9193;0,993
11,915539;-0,0203;0,3718;0,9242;0,996
11,916795;-0,0279;0,3670;0,9086;0,980
11,922943;-0,0262;0,3758;0,9127;0,987
11,923644;-0,0176;0,3716;0,9230;0,995
11,925450;-0,0147;0,3665;0,9242;0,994
11,926905;-0,0159;0,3731;0,9137;0,987
11,929176;-0,0267;0,3750;0,9130;0,987
11,932556;-0,0183;0,3731;0,9101;0,984
11,935366;-0,0223;0,3716;0,9201;0,993
11,938479;-0,0232;0,3748;0,9120;0,986
11,939305;-0,0183;0,3723;0,9096;0,983
11,942572;-0,0152;0,3709;0,9103;0,983
11,944871;-0,0139;0,3762;0,9074;0,982
11,947614;-0,0110;0,3750;0,9035;0,978
11,948918;-0,0113;0,3784;0,8983;0,975
11,953903;-0,0161;0,3767;0,9008;0,977
11,954697;-0,0203;0,3733;0,9044;0,979
11,956799;-0,0267;0,3726;0,9108;0,984
11,959025;-0,0232;0,3728;0,9125;0,986
11,961423;-0,0193;0,3694;0,9154;0,987
11,965782;-0,0139;0,3701;0,9086;0,981
11,966262;-0,0078;0,3733;0,9025;0,977
11,969181;-0,0137;0,3758;0,9027;0,978
11,971763;-0,0157;0,3718;0,9071;0,980
11,975166;-0,0181;0,3689;0,9203;0,992
11,977247;-0,0188;0,3709;0,9267;0,998
11,979686;-0,0210;0,3699;0,9296;1,001
11,982151;-0,0191;0,3721;0,9235;0,996
11,984077;-0,0171;0,3731;0,9118;0,985
11,987883;-0,0164;0,3731;0,9081;0,982
11,990181;-0,0188;0,3721;0,9032;0,977
11,991882;-0,0201;0,3762;0,9064;0,982
11,994103;-0,0164;0,3726;0,9098;0,983
11,996533;-0,0227;0,3704;0,9079;0,981
11,999904;-0,0227;0,3714;0,9059;0,979
12,002622;-0,0249;0,3701;0,9064;0,979
12,006050;-0,0247;0,3682;0,9064;0,979
12,006937;-0,0188;0,3748;0,9103;0,985
12,009749;-0,0164;0,3718;0,9218;0,994
12,011434;-0,0142;0,3755;0,9321;1,005
12,015871;-0,0142;0,3716;0,9274;0,999
12,016313;-0,0188;0,3706;0,9284;1,000
12,022075;-0,0237;0,3728;0,9235;0,996
12,023626;-0,0220;0,3743;0,9218;0,995
12,024637;-0,0183;0,3738;0,9218;0,995
12,026691;-0,0179;0,3711;0,9230;0,995
12,029230;-0,0179;0,3738;0,9193;0,993
12,031775;-0,0186;0,3726;0,9137;0,987
12,034084;-0,0208;0,3723;0,9115;0,985
12,044465;-0,0208;0,3765;0,9044;0,980
12,045569;-0,0179;0,3714;0,9054;0,979
12,046169;-0,0164;0,3758;0,9017;0,977
12,046620;-0,0161;0,3753;0,9064;0,981
12,072557;-0,0127;0,3733;0,9037;0,978
12,073268;-0,0171;0,3733;0,9037;0,978
12,073543;-0,0181;0,3731;0,9049;0,979
12,073805;-0,0179;0,3696;0,9145;0,986
12,074055;-0,0179;0,3760;0,9127;0,987
12,074302;-0,0237;0,3711;0,9083;0,982
12,074544;-0,0208;0,3748;0,9140;0,988
12,074782;-0,0218;0,3721;0,9176;0,990
12,075022;-0,0171;0,3723;0,9127;0,986
12,075250;-0,0203;0,3714;0,9159;0,989
12,075485;-0,0191;0,3743;0,9198;0,993
12,075723;-0,0193;0,3736;0,9189;0,992
12,078208;-0,0193;0,3701;0,9149;0,987
12,078659;-0,0176;0,3755;0,9125;0,987
12,082523;-0,0159;0,3696;0,9098;0,982
12,084457;-0,0135;0,3726;0,9083;0,982
12,086997;-0,0171;0,3740;0,9086;0,983
12,089424;-0,0183;0,3770;0,9149;0,990
12,092112;-0,0181;0,3733;0,9120;0,986
12,093998;-0,0181;0,3740;0,9071;0,981
12,098590;-0,0198;0,3740;0,9059;0,980
12,100974;-0,0188;0,3704;0,9039;0,977
12,102695;-0,0157;0,3718;0,9042;0,978
12,106266;-0,0181;0,3775;0,9101;0,985
12,107042;-0,0213;0,3745;0,9164;0,990
12,109831;-0,0186;0,3726;0,9149;0,988
12,112761;-0,0191;0,3723;0,9140;0,987
12,113753;-0,0203;0,3711;0,9157;0,988
12,117764;-0,0198;0,3711;0,9105;0,983
12,122248;-0,0191;0,3714;0,9113;0,984
12,123042;-0,0171;0,3733;0,9164;0,990
12,124735;-0,0144;0,3745;0,9169;0,991
12,126483;-0,0169;0,3738;0,9132;0,987
12,129232;-0,0176;0,3704;0,9096;0,982
12,132483;-0,0193;0,3718;0,9110;0,984
12,135228;-0,0181;0,3721;0,9108;0,984
12,138454;-0,0137;0,3765;0,9130;0,988
12,139261;-0,0183;0,3736;0,9059;0,980
12,142191;-0,0176;0,3699;0,9059;0,979
12,143894;-0,0198;0,3736;0,9147;0,988
12,146508;-0,0213;0,3736;0,9132;0,987
12,148983;-0,0203;0,3748;0,9091;0,984
12,152270;-0,0188;0,3750;0,9120;0,986
12,158006;-0,0147;0,3716;0,9174;0,990
12,158816;-0,0169;0,3740;0,9191;0,992
12,159153;-0,0186;0,3755;0,9157;0,990
12,162793;-0,0183;0,3733;0,9189;0,992
12,167476;-0,0181;0,3726;0,9130;0,986
12,167962;-0,0196;0,3753;0,9159;0,990
12,178521;-0,0193;0,3733;0,9137;0,987
12,179182;-0,0188;0,3728;0,9135;0,987
12,179374;-0,0191;0,3716;0,9123;0,985
12,179532;-0,0176;0,3701;0,9125;0,985
12,179680;-0,0210;0,3772;0,9113;0,986
12,182472;-0,0223;0,3765;0,9149;0,990
12,184073;-0,0149;0,3709;0,9110;0,984
12,186681;-0,0203;0,3728;0,9169;0,990
12,189972;-0,0230;0,3743;0,9096;0,984
12,192578;-0,0171;0,3723;0,9115;0,985
12,194839;-0,0201;0,3755;0,9154;0,990
12,196799;-0,0196;0,3726;0,9101;0,984
12,198756;-0,0166;0,3758;0,9088;0,984
12,201296;-0,0174;0,3755;0,9149;0,989
12,204305;-0,0169;0,3706;0,9120;0,985
12,207362;-0,0174;0,3743;0,9098;0,984
12,209635;-0,0201;0,3726;0,9125;0,986
12,211675;-0,0169;0,3704;0,9169;0,989
12,214040;-0,0198;0,3709;0,9140;0,987
12,217882;-0,0183;0,3740;0,9152;0,989
12,220352;-0,0154;0,3718;0,9169;0,990
12,222196;-0,0154;0,3758;0,9096;0,984
12,224673;-0,0174;0,3758;0,9096;0,984
12,227956;-0,0186;0,3750;0,9152;0,989
12,229636;-0,0147;0,3733;0,9142;0,988
12,233090;-0,0176;0,3704;0,9083;0,981
12,234035;-0,0198;0,3731;0,9042;0,978
12,237659;-0,0169;0,3716;0,9010;0,975
12,239611;-0,0174;0,3701;0,9027;0,976
12,241574;-0,0142;0,3748;0,9044;0,979
12,243687;-0,0161;0,3736;0,9088;0,983
